subset_key,timestamp,rides,season,year_index,month,hour,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,windspeed
spring,2011-03-20 05:00:00,9,1,0,3,5,0,0,0,1,0.26,0.2576,0.6,0.194
spring,2011-03-20 06:00:00,4,1,0,3,6,0,0,0,1,0.26,0.2576,0.6,0.2239
spring,2011-03-20 07:00:00,14,1,0,3,7,0,0,0,1,0.24,0.2273,0.6,0.2239
spring,2011-03-20 08:00:00,37,1,0,3,8,0,0,0,1,0.28,0.2727,0.56,0.1642
spring,2011-03-20 09:00:00,78,1,0,3,9,0,0,0,1,0.3,0.303,0.52,0.1343
spring,2011-03-20 10:00:00,136,1,0,3,10,0,0,0,2,0.32,0.3485,0.45,0.0
spring,2011-03-20 11:00:00,203,1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045
spring,2011-03-20 12:00:00,228,1,0,3,12,0,0,0,1,0.36,0.3636,0.4,0.1045
spring,2011-03-20 13:00:00,203,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0.0
spring,2011-03-20 14:00:00,279,1,0,3,14,0,0,0,1,0.4,0.4091,0.3,0.0
spring,2011-03-20 15:00:00,308,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896
spring,2011-03-20 16:00:00,224,1,0,3,16,0,0,0,1,0.42,0.4242,0.32,0.0
spring,2011-03-20 17:00:00,226,1,0,3,17,0,0,0,1,0.4,0.4091,0.35,0.2836
spring,2011-03-20 18:00:00,156,1,0,3,18,0,0,0,1,0.38,0.3939,0.4,0.3582
spring,2011-03-20 19:00:00,79,1,0,3,19,0,0,0,1,0.36,0.3333,0.43,0.2836
spring,2011-03-20 20:00:00,67,1,0,3,20,0,0,0,1,0.36,0.3333,0.46,0.2836
spring,2011-03-20 21:00:00,49,1,0,3,21,0,0,0,2,0.34,0.3182,0.53,0.2836
spring,2011-03-20 22:00:00,38,1,0,3,22,0,0,0,2,0.34,0.303,0.53,0.3284
spring,2011-03-20 23:00:00,24,1,0,3,23,0,0,0,3,0.34,0.303,0.61,0.3881
summer,2011-03-21 00:00:00,13,2,0,3,0,0,1,1,3,0.34,0.303,0.66,0.3881
summer,2011-03-21 01:00:00,7,2,0,3,1,0,1,1,2,0.34,0.303,0.71,0.3881
summer,2011-03-21 02:00:00,6,2,0,3,2,0,1,1,2,0.34,0.303,0.71,0.3284
summer,2011-03-21 03:00:00,1,2,0,3,3,0,1,1,2,0.34,0.303,0.71,0.3284
summer,2011-03-21 05:00:00,2,2,0,3,5,0,1,1,1,0.32,0.303,0.81,0.2985
summer,2011-03-21 06:00:00,32,2,0,3,6,0,1,1,3,0.32,0.303,0.76,0.2537
summer,2011-03-21 07:00:00,18,2,0,3,7,0,1,1,3,0.3,0.2727,0.87,0.4179
summer,2011-03-21 08:00:00,98,2,0,3,8,0,1,1,2,0.3,0.2727,0.87,0.4179
summer,2011-03-21 09:00:00,127,2,0,3,9,0,1,1,2,0.34,0.303,0.81,0.3284
summer,2011-03-21 10:00:00,62,2,0,3,10,0,1,1,2,0.38,0.3939,0.76,0.3881
summer,2011-03-21 11:00:00,79,2,0,3,11,0,1,1,2,0.42,0.4242,0.71,0.2985
summer,2011-03-21 12:00:00,81,2,0,3,12,0,1,1,2,0.44,0.4394,0.77,0.2537
summer,2011-03-21 13:00:00,112,2,0,3,13,0,1,1,2,0.5,0.4848,0.63,0.2239
summer,2011-03-21 14:00:00,101,2,0,3,14,0,1,1,2,0.54,0.5152,0.64,0.2239
summer,2011-03-21 15:00:00,107,2,0,3,15,0,1,1,2,0.56,0.5303,0.6,0.2239
summer,2011-03-21 16:00:00,141,2,0,3,16,0,1,1,2,0.54,0.5152,0.64,0.2836
summer,2011-03-21 17:00:00,272,2,0,3,17,0,1,1,2,0.54,0.5152,0.64,0.2537
summer,2011-03-21 18:00:00,276,2,0,3,18,0,1,1,2,0.52,0.5,0.72,0.2239
summer,2011-03-21 19:00:00,221,2,0,3,19,0,1,1,1,0.58,0.5455,0.6,0.4179
summer,2011-03-21 20:00:00,122,2,0,3,20,0,1,1,1,0.56,0.5303,0.64,0.194
summer,2011-03-21 21:00:00,91,2,0,3,21,0,1,1,1,0.46,0.4545,0.94,0.194
summer,2011-03-21 22:00:00,78,2,0,3,22,0,1,1,1,0.46,0.4545,0.88,0.2239
summer,2011-03-21 23:00:00,30,2,0,3,23,0,1,1,1,0.46,0.4545,0.88,0.0896
summer,2011-03-22 00:00:00,11,2,0,3,0,0,2,1,1,0.46,0.4545,0.88,0.194
summer,2011-03-22 01:00:00,19,2,0,3,1,0,2,1,1,0.42,0.4242,1.0,0.1343
summer,2011-03-22 02:00:00,1,2,0,3,2,0,2,1,1,0.44,0.4394,0.94,0.0896
summer,2011-03-22 03:00:00,5,2,0,3,3,0,2,1,1,0.44,0.4394,0.82,0.2239
summer,2011-03-22 04:00:00,1,2,0,3,4,0,2,1,2,0.42,0.4242,0.82,0.1642
summer,2011-03-22 05:00:00,12,2,0,3,5,0,2,1,2,0.4,0.4091,0.87,0.1343
summer,2011-03-22 06:00:00,60,2,0,3,6,0,2,1,1,0.4,0.4091,0.87,0.2537
summer,2011-03-22 07:00:00,136,2,0,3,7,0,2,1,2,0.4,0.4091,0.76,0.1045
summer,2011-03-22 08:00:00,336,2,0,3,8,0,2,1,2,0.4,0.4091,0.58,0.2985
summer,2011-03-22 09:00:00,178,2,0,3,9,0,2,1,2,0.4,0.4091,0.58,0.4627
summer,2011-03-22 10:00:00,124,2,0,3,10,0,2,1,2,0.44,0.4394,0.54,0.2985
summer,2011-03-22 11:00:00,86,2,0,3,11,0,2,1,1,0.44,0.4394,0.51,0.3284
summer,2011-03-22 12:00:00,121,2,0,3,12,0,2,1,1,0.46,0.4545,0.47,0.2537
summer,2011-03-22 13:00:00,106,2,0,3,13,0,2,1,1,0.5,0.4848,0.45,0.2239
summer,2011-03-22 14:00:00,101,2,0,3,14,0,2,1,1,0.5,0.4848,0.42,0.3284
summer,2011-03-22 15:00:00,134,2,0,3,15,0,2,1,1,0.5,0.4848,0.42,0.2239
summer,2011-03-22 16:00:00,165,2,0,3,16,0,2,1,1,0.5,0.4848,0.42,0.1045
summer,2011-03-22 17:00:00,307,2,0,3,17,0,2,1,1,0.5,0.4848,0.42,0.1045
summer,2011-03-22 18:00:00,312,2,0,3,18,0,2,1,1,0.48,0.4697,0.44,0.0896
summer,2011-03-22 19:00:00,164,2,0,3,19,0,2,1,2,0.44,0.4394,0.54,0.2537
summer,2011-03-22 20:00:00,135,2,0,3,20,0,2,1,2,0.44,0.4394,0.54,0.3582
summer,2011-03-22 21:00:00,87,2,0,3,21,0,2,1,2,0.42,0.4242,0.54,0.2836
summer,2011-03-22 22:00:00,70,2,0,3,22,0,2,1,2,0.4,0.4091,0.58,0.2537
summer,2011-03-22 23:00:00,32,2,0,3,23,0,2,1,2,0.4,0.4091,0.58,0.2537
summer,2011-03-23 00:00:00,11,2,0,3,0,0,3,1,3,0.36,0.3485,0.71,0.2239
summer,2011-03-23 01:00:00,7,2,0,3,1,0,3,1,3,0.34,0.3182,0.76,0.2239
summer,2011-03-23 02:00:00,2,2,0,3,2,0,3,1,3,0.34,0.3182,0.76,0.2239
summer,2011-03-23 03:00:00,3,2,0,3,3,0,3,1,2,0.34,0.3182,0.76,0.2537
summer,2011-03-23 05:00:00,10,2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.194
summer,2011-03-23 06:00:00,44,2,0,3,6,0,3,1,2,0.34,0.3182,0.87,0.2537
summer,2011-03-23 07:00:00,118,2,0,3,7,0,3,1,2,0.32,0.303,0.93,0.2239
summer,2011-03-23 08:00:00,261,2,0,3,8,0,3,1,2,0.32,0.3182,0.87,0.194
summer,2011-03-23 09:00:00,182,2,0,3,9,0,3,1,2,0.32,0.303,0.81,0.2537
summer,2011-03-23 10:00:00,75,2,0,3,10,0,3,1,2,0.34,0.3182,0.81,0.2836
summer,2011-03-23 11:00:00,71,2,0,3,11,0,3,1,2,0.34,0.3333,0.87,0.194
summer,2011-03-23 12:00:00,87,2,0,3,12,0,3,1,2,0.34,0.3182,0.87,0.2239
summer,2011-03-23 13:00:00,108,2,0,3,13,0,3,1,3,0.34,0.3333,0.87,0.1343
summer,2011-03-23 14:00:00,84,2,0,3,14,0,3,1,2,0.36,0.3636,0.87,0.1045
summer,2011-03-23 15:00:00,85,2,0,3,15,0,3,1,2,0.38,0.3939,0.82,0.2239
summer,2011-03-23 16:00:00,136,2,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.2239
summer,2011-03-23 17:00:00,273,2,0,3,17,0,3,1,2,0.4,0.4091,0.76,0.2239
summer,2011-03-23 18:00:00,238,2,0,3,18,0,3,1,3,0.38,0.3939,0.82,0.2537
summer,2011-03-23 19:00:00,159,2,0,3,19,0,3,1,3,0.38,0.3939,0.82,0.2537
summer,2011-03-23 20:00:00,75,2,0,3,20,0,3,1,3,0.36,0.303,0.87,0.6418
summer,2011-03-23 21:00:00,22,2,0,3,21,0,3,1,3,0.32,0.2879,1.0,0.4179
summer,2011-03-23 22:00:00,44,2,0,3,22,0,3,1,2,0.32,0.3182,0.93,0.1642
summer,2011-03-23 23:00:00,26,2,0,3,23,0,3,1,3,0.32,0.3333,0.9,0.0
summer,2011-03-24 00:00:00,11,2,0,3,0,0,4,1,2,0.32,0.303,0.93,0.2239
summer,2011-03-24 01:00:00,3,2,0,3,1,0,4,1,2,0.3,0.2879,1.0,0.2239
summer,2011-03-24 02:00:00,6,2,0,3,2,0,4,1,2,0.3,0.2879,1.0,0.2537
summer,2011-03-24 03:00:00,1,2,0,3,3,0,4,1,2,0.28,0.2727,1.0,0.194
summer,2011-03-24 04:00:00,1,2,0,3,4,0,4,1,2,0.28,0.2727,1.0,0.194
summer,2011-03-24 05:00:00,9,2,0,3,5,0,4,1,2,0.28,0.2727,0.93,0.2239
summer,2011-03-24 06:00:00,41,2,0,3,6,0,4,1,2,0.28,0.2727,0.93,0.2239
summer,2011-03-24 07:00:00,108,2,0,3,7,0,4,1,3,0.26,0.2576,1.0,0.2239
summer,2011-03-24 08:00:00,124,2,0,3,8,0,4,1,3,0.26,0.2273,1.0,0.2985
summer,2011-03-24 09:00:00,97,2,0,3,9,0,4,1,2,0.26,0.2576,0.93,0.2239
summer,2011-03-24 10:00:00,65,2,0,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284
summer,2011-03-24 11:00:00,71,2,0,3,11,0,4,1,2,0.3,0.2727,0.81,0.2985
summer,2011-03-24 12:00:00,94,2,0,3,12,0,4,1,2,0.3,0.2727,0.7,0.3284
summer,2011-03-24 13:00:00,101,2,0,3,13,0,4,1,2,0.32,0.303,0.7,0.2239
summer,2011-03-24 14:00:00,83,2,0,3,14,0,4,1,2,0.3,0.303,0.7,0.1343
summer,2011-03-24 15:00:00,90,2,0,3,15,0,4,1,2,0.3,0.2879,0.7,0.2537
summer,2011-03-24 16:00:00,84,2,0,3,16,0,4,1,2,0.3,0.2879,0.65,0.2239
summer,2011-03-24 17:00:00,233,2,0,3,17,0,4,1,2,0.3,0.2879,0.7,0.2239
summer,2011-03-24 18:00:00,214,2,0,3,18,0,4,1,2,0.3,0.2727,0.61,0.2985
summer,2011-03-24 19:00:00,138,2,0,3,19,0,4,1,1,0.3,0.2727,0.56,0.3881
summer,2011-03-24 20:00:00,118,2,0,3,20,0,4,1,1,0.28,0.2576,0.61,0.2836
summer,2011-03-24 21:00:00,78,2,0,3,21,0,4,1,1,0.26,0.2576,0.65,0.2239
summer,2011-03-24 22:00:00,62,2,0,3,22,0,4,1,1,0.26,0.2576,0.65,0.1642
summer,2011-03-24 23:00:00,33,2,0,3,23,0,4,1,1,0.24,0.2273,0.65,0.194
summer,2011-03-25 00:00:00,18,2,0,3,0,0,5,1,1,0.24,0.2273,0.6,0.194
summer,2011-03-25 01:00:00,5,2,0,3,1,0,5,1,1,0.2,0.2121,0.69,0.1642
summer,2011-03-25 02:00:00,5,2,0,3,2,0,5,1,1,0.2,0.197,0.69,0.2239
summer,2011-03-25 03:00:00,2,2,0,3,3,0,5,1,1,0.2,0.2273,0.69,0.1045
summer,2011-03-25 04:00:00,5,2,0,3,4,0,5,1,1,0.18,0.2121,0.74,0.1045
summer,2011-03-25 05:00:00,9,2,0,3,5,0,5,1,1,0.18,0.197,0.74,0.1642
summer,2011-03-25 06:00:00,32,2,0,3,6,0,5,1,1,0.18,0.1818,0.74,0.2239
summer,2011-03-25 07:00:00,104,2,0,3,7,0,5,1,1,0.2,0.1818,0.59,0.3582
summer,2011-03-25 08:00:00,237,2,0,3,8,0,5,1,1,0.22,0.2121,0.51,0.2836
summer,2011-03-25 09:00:00,166,2,0,3,9,0,5,1,1,0.24,0.2121,0.48,0.2985
summer,2011-03-25 10:00:00,68,2,0,3,10,0,5,1,1,0.26,0.2576,0.48,0.0
summer,2011-03-25 11:00:00,75,2,0,3,11,0,5,1,1,0.3,0.2879,0.45,0.2836
summer,2011-03-25 12:00:00,145,2,0,3,12,0,5,1,1,0.32,0.303,0.42,0.2537
summer,2011-03-25 13:00:00,138,2,0,3,13,0,5,1,1,0.32,0.3182,0.39,0.194
summer,2011-03-25 14:00:00,133,2,0,3,14,0,5,1,1,0.36,0.3333,0.32,0.3284
summer,2011-03-25 15:00:00,122,2,0,3,15,0,5,1,2,0.34,0.3182,0.36,0.2537
summer,2011-03-25 16:00:00,150,2,0,3,16,0,5,1,2,0.34,0.303,0.34,0.2985
summer,2011-03-25 17:00:00,225,2,0,3,17,0,5,1,2,0.32,0.2879,0.36,0.3582
summer,2011-03-25 18:00:00,198,2,0,3,18,0,5,1,1,0.3,0.2879,0.39,0.2537
summer,2011-03-25 19:00:00,135,2,0,3,19,0,5,1,2,0.3,0.2879,0.36,0.2836
summer,2011-03-25 20:00:00,81,2,0,3,20,0,5,1,2,0.3,0.303,0.39,0.1343
summer,2011-03-25 21:00:00,75,2,0,3,21,0,5,1,2,0.3,0.303,0.39,0.1642
summer,2011-03-25 22:00:00,43,2,0,3,22,0,5,1,2,0.28,0.2576,0.38,0.3284
summer,2011-03-25 23:00:00,39,2,0,3,23,0,5,1,2,0.26,0.2424,0.38,0.2836
summer,2011-03-26 00:00:00,28,2,0,3,0,0,6,0,2,0.26,0.2424,0.38,0.2836
summer,2011-03-26 01:00:00,27,2,0,3,1,0,6,0,1,0.26,0.2273,0.38,0.2985
summer,2011-03-26 02:00:00,25,2,0,3,2,0,6,0,1,0.22,0.2121,0.44,0.2239
summer,2011-03-26 03:00:00,9,2,0,3,3,0,6,0,1,0.2,0.197,0.47,0.194
summer,2011-03-26 04:00:00,6,2,0,3,4,0,6,0,1,0.22,0.2121,0.44,0.2239
summer,2011-03-26 05:00:00,8,2,0,3,5,0,6,0,1,0.2,0.197,0.51,0.194
summer,2011-03-26 06:00:00,10,2,0,3,6,0,6,0,1,0.18,0.1818,0.55,0.194
summer,2011-03-26 07:00:00,41,2,0,3,7,0,6,0,1,0.2,0.197,0.51,0.194
summer,2011-03-26 08:00:00,66,2,0,3,8,0,6,0,1,0.22,0.2273,0.44,0.1343
summer,2011-03-26 09:00:00,100,2,0,3,9,0,6,0,1,0.24,0.2424,0.41,0.1343
summer,2011-03-26 10:00:00,125,2,0,3,10,0,6,0,1,0.26,0.2576,0.41,0.1642
summer,2011-03-26 11:00:00,168,2,0,3,11,0,6,0,1,0.28,0.2727,0.38,0.1642
summer,2011-03-26 12:00:00,227,2,0,3,12,0,6,0,1,0.3,0.2879,0.36,0.194
summer,2011-03-26 13:00:00,239,2,0,3,13,0,6,0,1,0.32,0.303,0.33,0.2239
summer,2011-03-26 14:00:00,216,2,0,3,14,0,6,0,1,0.34,0.3182,0.29,0.2239
summer,2011-03-26 15:00:00,219,2,0,3,15,0,6,0,1,0.34,0.3333,0.29,0.194
summer,2011-03-26 16:00:00,248,2,0,3,16,0,6,0,1,0.34,0.3333,0.23,0.194
summer,2011-03-26 17:00:00,203,2,0,3,17,0,6,0,1,0.32,0.303,0.24,0.2239
summer,2011-03-26 18:00:00,153,2,0,3,18,0,6,0,2,0.32,0.3182,0.21,0.1642
summer,2011-03-26 19:00:00,138,2,0,3,19,0,6,0,2,0.28,0.2727,0.45,0.2537
summer,2011-03-26 20:00:00,85,2,0,3,20,0,6,0,2,0.28,0.2727,0.45,0.2537
summer,2011-03-26 21:00:00,51,2,0,3,21,0,6,0,2,0.26,0.2576,0.44,0.194
summer,2011-03-26 22:00:00,63,2,0,3,22,0,6,0,2,0.28,0.2727,0.41,0.2239
summer,2011-03-26 23:00:00,41,2,0,3,23,0,6,0,2,0.26,0.2424,0.44,0.2836
summer,2011-03-27 00:00:00,31,2,0,3,0,0,0,0,2,0.26,0.2576,0.41,0.1642
summer,2011-03-27 01:00:00,20,2,0,3,1,0,0,0,2,0.24,0.2273,0.52,0.194
summer,2011-03-27 02:00:00,21,2,0,3,2,0,0,0,3,0.22,0.2273,0.55,0.194
summer,2011-03-27 03:00:00,14,2,0,3,3,0,0,0,3,0.2,0.197,0.69,0.2239
summer,2011-03-27 04:00:00,6,2,0,3,4,0,0,0,3,0.18,0.197,0.74,0.1642
summer,2011-03-27 06:00:00,2,2,0,3,6,0,0,0,3,0.16,0.1818,0.86,0.1343
summer,2011-03-27 07:00:00,7,2,0,3,7,0,0,0,3,0.16,0.1667,0.86,0.1642
summer,2011-03-27 08:00:00,14,2,0,3,8,0,0,0,1,0.2,0.197,0.69,0.2239
summer,2011-03-27 09:00:00,54,2,0,3,9,0,0,0,1,0.22,0.2273,0.55,0.1343
summer,2011-03-27 10:00:00,86,2,0,3,10,0,0,0,2,0.22,0.2121,0.55,0.2239
summer,2011-03-27 11:00:00,108,2,0,3,11,0,0,0,2,0.24,0.2424,0.48,0.1642
summer,2011-03-27 12:00:00,163,2,0,3,12,0,0,0,2,0.26,0.2576,0.44,0.2239
summer,2011-03-27 13:00:00,147,2,0,3,13,0,0,0,1,0.3,0.2879,0.39,0.2239
summer,2011-03-27 14:00:00,164,2,0,3,14,0,0,0,1,0.32,0.3182,0.36,0.1642
summer,2011-03-27 15:00:00,172,2,0,3,15,0,0,0,1,0.32,0.303,0.36,0.2836
summer,2011-03-27 16:00:00,143,2,0,3,16,0,0,0,1,0.34,0.3333,0.34,0.0
summer,2011-03-27 17:00:00,159,2,0,3,17,0,0,0,1,0.32,0.303,0.31,0.2537
summer,2011-03-27 18:00:00,137,2,0,3,18,0,0,0,1,0.3,0.2879,0.33,0.194
summer,2011-03-27 19:00:00,103,2,0,3,19,0,0,0,1,0.3,0.2879,0.31,0.2239
summer,2011-03-27 20:00:00,57,2,0,3,20,0,0,0,1,0.28,0.2727,0.36,0.1642
summer,2011-03-27 21:00:00,36,2,0,3,21,0,0,0,1,0.26,0.2576,0.41,0.1642
summer,2011-03-27 22:00:00,30,2,0,3,22,0,0,0,1,0.26,0.2576,0.41,0.1642
summer,2011-03-27 23:00:00,19,2,0,3,23,0,0,0,1,0.26,0.2576,0.44,0.194
summer,2011-03-28 00:00:00,12,2,0,3,0,0,1,1,1,0.22,0.2273,0.55,0.194
summer,2011-03-28 01:00:00,6,2,0,3,1,0,1,1,1,0.22,0.2273,0.44,0.194
summer,2011-03-28 02:00:00,5,2,0,3,2,0,1,1,1,0.22,0.2273,0.44,0.1642
summer,2011-03-28 03:00:00,2,2,0,3,3,0,1,1,1,0.22,0.2273,0.44,0.1642
summer,2011-03-28 05:00:00,8,2,0,3,5,0,1,1,1,0.18,0.1818,0.43,0.194
summer,2011-03-28 06:00:00,40,2,0,3,6,0,1,1,1,0.18,0.1667,0.34,0.2836
summer,2011-03-28 07:00:00,110,2,0,3,7,0,1,1,1,0.2,0.1818,0.32,0.3284
summer,2011-03-28 08:00:00,254,2,0,3,8,0,1,1,1,0.2,0.197,0.34,0.2239
summer,2011-03-28 09:00:00,121,2,0,3,9,0,1,1,2,0.22,0.2121,0.32,0.2239
summer,2011-03-28 10:00:00,69,2,0,3,10,0,1,1,1,0.24,0.2273,0.3,0.194
summer,2011-03-28 11:00:00,57,2,0,3,11,0,1,1,2,0.26,0.2424,0.3,0.2836
summer,2011-03-28 12:00:00,79,2,0,3,12,0,1,1,2,0.26,0.2727,0.25,0.0
summer,2011-03-28 13:00:00,83,2,0,3,13,0,1,1,2,0.3,0.2879,0.24,0.2239
summer,2011-03-28 14:00:00,80,2,0,3,14,0,1,1,1,0.32,0.303,0.22,0.2239
summer,2011-03-28 15:00:00,72,2,0,3,15,0,1,1,1,0.32,0.303,0.24,0.2836
summer,2011-03-28 16:00:00,132,2,0,3,16,0,1,1,1,0.34,0.3182,0.23,0.2239
summer,2011-03-28 17:00:00,252,2,0,3,17,0,1,1,1,0.34,0.303,0.23,0.2985
summer,2011-03-28 18:00:00,241,2,0,3,18,0,1,1,1,0.32,0.303,0.21,0.2836
summer,2011-03-28 19:00:00,173,2,0,3,19,0,1,1,1,0.3,0.303,0.22,0.1343
summer,2011-03-28 20:00:00,112,2,0,3,20,0,1,1,1,0.32,0.3333,0.22,0.1045
summer,2011-03-28 21:00:00,61,2,0,3,21,0,1,1,1,0.32,0.3333,0.21,0.1343
summer,2011-03-28 22:00:00,40,2,0,3,22,0,1,1,1,0.3,0.2879,0.22,0.2239
summer,2011-03-28 23:00:00,19,2,0,3,23,0,1,1,1,0.28,0.2576,0.24,0.2985
summer,2011-03-29 00:00:00,16,2,0,3,0,0,2,1,1,0.26,0.2273,0.28,0.3284
summer,2011-03-29 01:00:00,4,2,0,3,1,0,2,1,1,0.24,0.2121,0.32,0.2985
summer,2011-03-29 02:00:00,3,2,0,3,2,0,2,1,1,0.24,0.2121,0.32,0.2985
summer,2011-03-29 03:00:00,3,2,0,3,3,0,2,1,1,0.24,0.2121,0.32,0.2985
summer,2011-03-29 04:00:00,2,2,0,3,4,0,2,1,1,0.2,0.2121,0.44,0.1642
summer,2011-03-29 05:00:00,8,2,0,3,5,0,2,1,1,0.22,0.2121,0.37,0.2537
summer,2011-03-29 06:00:00,50,2,0,3,6,0,2,1,1,0.22,0.2121,0.41,0.2985
summer,2011-03-29 07:00:00,133,2,0,3,7,0,2,1,1,0.22,0.197,0.41,0.3582
summer,2011-03-29 08:00:00,287,2,0,3,8,0,2,1,1,0.24,0.2121,0.35,0.3582
summer,2011-03-29 09:00:00,172,2,0,3,9,0,2,1,1,0.28,0.2576,0.28,0.3881
summer,2011-03-29 10:00:00,59,2,0,3,10,0,2,1,1,0.3,0.2727,0.24,0.2985
summer,2011-03-29 11:00:00,81,2,0,3,11,0,2,1,2,0.34,0.303,0.25,0.3881
summer,2011-03-29 12:00:00,106,2,0,3,12,0,2,1,1,0.34,0.3333,0.25,0.1642
summer,2011-03-29 13:00:00,104,2,0,3,13,0,2,1,1,0.34,0.303,0.25,0.2985
summer,2011-03-29 14:00:00,86,2,0,3,14,0,2,1,1,0.36,0.3333,0.25,0.2537
summer,2011-03-29 15:00:00,87,2,0,3,15,0,2,1,1,0.38,0.3939,0.25,0.2239
summer,2011-03-29 16:00:00,136,2,0,3,16,0,2,1,1,0.38,0.3939,0.22,0.1642
summer,2011-03-29 17:00:00,299,2,0,3,17,0,2,1,1,0.4,0.4091,0.2,0.1343
summer,2011-03-29 18:00:00,294,2,0,3,18,0,2,1,1,0.36,0.3636,0.21,0.0896
summer,2011-03-29 19:00:00,190,2,0,3,19,0,2,1,1,0.34,0.3333,0.23,0.194
summer,2011-03-29 20:00:00,132,2,0,3,20,0,2,1,1,0.36,0.3636,0.21,0.0896
summer,2011-03-29 21:00:00,83,2,0,3,21,0,2,1,1,0.34,0.3636,0.42,0.0
summer,2011-03-29 22:00:00,55,2,0,3,22,0,2,1,1,0.34,0.3636,0.49,0.0
summer,2011-03-29 23:00:00,35,2,0,3,23,0,2,1,2,0.32,0.3333,0.57,0.1045
summer,2011-03-30 00:00:00,11,2,0,3,0,0,3,1,2,0.32,0.3485,0.57,0.0
summer,2011-03-30 01:00:00,10,2,0,3,1,0,3,1,1,0.32,0.3485,0.39,0.0
summer,2011-03-30 02:00:00,4,2,0,3,2,0,3,1,2,0.32,0.3485,0.57,0.0
summer,2011-03-30 03:00:00,4,2,0,3,3,0,3,1,2,0.32,0.3485,0.49,0.0
summer,2011-03-30 04:00:00,1,2,0,3,4,0,3,1,2,0.32,0.3485,0.57,0.0
summer,2011-03-30 05:00:00,7,2,0,3,5,0,3,1,2,0.3,0.2879,0.56,0.194
summer,2011-03-30 06:00:00,48,2,0,3,6,0,3,1,2,0.3,0.303,0.49,0.1343
summer,2011-03-30 07:00:00,136,2,0,3,7,0,3,1,2,0.32,0.3333,0.45,0.1045
summer,2011-03-30 08:00:00,263,2,0,3,8,0,3,1,2,0.32,0.3182,0.49,0.1642
summer,2011-03-30 09:00:00,154,2,0,3,9,0,3,1,2,0.32,0.303,0.45,0.2239
summer,2011-03-30 10:00:00,64,2,0,3,10,0,3,1,2,0.34,0.3182,0.46,0.2239
summer,2011-03-30 11:00:00,90,2,0,3,11,0,3,1,2,0.34,0.3182,0.46,0.2537
summer,2011-03-30 12:00:00,80,2,0,3,12,0,3,1,2,0.34,0.3333,0.46,0.1642
summer,2011-03-30 13:00:00,98,2,0,3,13,0,3,1,2,0.36,0.3485,0.46,0.2239
summer,2011-03-30 14:00:00,80,2,0,3,14,0,3,1,2,0.36,0.3333,0.46,0.2985
summer,2011-03-30 15:00:00,70,2,0,3,15,0,3,1,3,0.28,0.2576,0.81,0.2985
summer,2011-03-30 16:00:00,36,2,0,3,16,0,3,1,3,0.28,0.2727,0.87,0.2537
summer,2011-03-30 17:00:00,116,2,0,3,17,0,3,1,3,0.26,0.2727,0.93,0.1045
summer,2011-03-30 18:00:00,85,2,0,3,18,0,3,1,2,0.26,0.2576,0.93,0.2239
summer,2011-03-30 19:00:00,72,2,0,3,19,0,3,1,2,0.26,0.2576,0.93,0.2239
summer,2011-03-30 20:00:00,44,2,0,3,20,0,3,1,3,0.24,0.2121,0.93,0.2985
summer,2011-03-30 21:00:00,27,2,0,3,21,0,3,1,2,0.24,0.2273,0.93,0.2537
summer,2011-03-30 22:00:00,24,2,0,3,22,0,3,1,3,0.24,0.2273,0.93,0.2239
summer,2011-03-30 23:00:00,12,2,0,3,23,0,3,1,3,0.24,0.2121,0.93,0.2836
summer,2011-03-31 00:00:00,3,2,0,3,0,0,4,1,3,0.24,0.2273,0.93,0.2239
summer,2011-03-31 01:00:00,5,2,0,3,1,0,4,1,3,0.24,0.2273,0.93,0.194
summer,2011-03-31 02:00:00,5,2,0,3,2,0,4,1,3,0.24,0.2273,0.93,0.194
summer,2011-03-31 03:00:00,1,2,0,3,3,0,4,1,3,0.24,0.2273,0.93,0.2239
summer,2011-03-31 04:00:00,2,2,0,3,4,0,4,1,3,0.24,0.2273,0.93,0.2537
summer,2011-03-31 05:00:00,8,2,0,3,5,0,4,1,3,0.24,0.2273,0.93,0.2239
summer,2011-03-31 06:00:00,36,2,0,3,6,0,4,1,3,0.24,0.2121,0.93,0.2985
summer,2011-03-31 07:00:00,92,2,0,3,7,0,4,1,3,0.24,0.2273,0.93,0.2537
summer,2011-03-31 08:00:00,192,2,0,3,8,0,4,1,2,0.24,0.2273,1.0,0.2537
summer,2011-03-31 09:00:00,132,2,0,3,9,0,4,1,3,0.26,0.2424,0.93,0.2537
summer,2011-03-31 10:00:00,69,2,0,3,10,0,4,1,3,0.26,0.2424,0.93,0.2537
summer,2011-03-31 11:00:00,58,2,0,3,11,0,4,1,3,0.28,0.2727,0.93,0.194
summer,2011-03-31 12:00:00,90,2,0,3,12,0,4,1,3,0.28,0.2727,0.93,0.194
summer,2011-03-31 13:00:00,68,2,0,3,13,0,4,1,3,0.3,0.303,0.87,0.1343
