subset_key,row_id,label,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
3_3,4059,304500.0,-118.44,34.15,38.0,1387.0,337.0,713.0,343.0,2.9352
9_5,4060,318300.0,-118.45,34.16,22.0,7828.0,2038.0,3303.0,1922.0,3.6171
2_6,4061,332600.0,-118.45,34.15,10.0,1091.0,260.0,517.0,266.0,4.1727
8_7,4062,478400.0,-118.45,34.15,20.0,3876.0,799.0,1334.0,753.0,4.5656
2_4,4063,265400.0,-118.46,34.16,38.0,1495.0,300.0,598.0,280.0,3.4698
9_5,4064,334900.0,-118.46,34.16,16.0,4590.0,1200.0,2195.0,1139.0,3.8273
9_7,4065,457300.0,-118.47,34.15,7.0,6306.0,1473.0,2381.0,1299.0,4.642
7_7,4066,392500.0,-118.47,34.16,30.0,3823.0,740.0,1449.0,612.0,4.6
0_9,4067,500001.0,-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269
5_8,4068,495500.0,-118.48,34.15,31.0,2536.0,429.0,990.0,424.0,5.4591
6_9,4069,500001.0,-118.48,34.16,30.0,3507.0,536.0,1427.0,525.0,6.7082
9_9,4070,500001.0,-118.48,34.14,31.0,9320.0,1143.0,2980.0,1109.0,10.3599
8_9,4071,500001.0,-118.46,34.14,34.0,5264.0,771.0,1738.0,753.0,8.8115
4_9,4072,500001.0,-118.47,34.14,36.0,2873.0,420.0,850.0,379.0,8.153
7_9,4073,500001.0,-118.47,34.14,34.0,3646.0,610.0,1390.0,607.0,7.629
1_9,4074,500001.0,-118.43,34.14,44.0,1693.0,239.0,498.0,216.0,10.9237
7_9,4075,500001.0,-118.43,34.13,37.0,4400.0,695.0,1521.0,666.0,8.2954
2_9,4076,490800.0,-118.45,34.14,33.0,1741.0,274.0,588.0,267.0,7.9625
1_9,4077,500001.0,-118.35,34.15,52.0,1680.0,238.0,493.0,211.0,9.042
7_6,4078,500001.0,-118.36,34.15,41.0,3545.0,698.0,1221.0,651.0,4.3
8_5,4079,366100.0,-118.36,34.15,34.0,3659.0,921.0,1338.0,835.0,3.6202
9_3,4080,263100.0,-118.37,34.15,23.0,4604.0,1319.0,2391.0,1227.0,3.1373
7_4,4081,376100.0,-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669
6_3,4082,320600.0,-118.38,34.16,42.0,2358.0,546.0,1065.0,523.0,3.1289
7_6,4083,365900.0,-118.38,34.15,36.0,2933.0,619.0,1115.0,579.0,4.3036
7_6,4084,394400.0,-118.39,34.15,29.0,3110.0,650.0,1212.0,642.0,4.2031
0_4,4085,425000.0,-118.39,34.15,29.0,917.0,181.0,379.0,183.0,3.4612
9_4,4086,256300.0,-118.39,34.16,20.0,4084.0,1062.0,1637.0,987.0,3.2388
8_3,4087,369100.0,-118.4,34.15,31.0,3881.0,909.0,1535.0,846.0,3.0398
8_6,4088,425900.0,-118.41,34.15,33.0,4032.0,868.0,1695.0,869.0,4.3468
0_7,4089,371400.0,-118.42,34.15,48.0,680.0,131.0,268.0,126.0,4.615
3_6,4090,372300.0,-118.42,34.15,18.0,1880.0,420.0,681.0,333.0,4.3214
4_8,4091,355900.0,-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853
0_6,4092,341700.0,-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208
0_0,4093,375000.0,-118.42,34.16,46.0,54.0,9.0,20.0,6.0,0.536
5_6,4094,380400.0,-118.4,34.15,41.0,2394.0,500.0,837.0,417.0,4.3889
6_7,4095,374500.0,-118.4,34.15,44.0,2515.0,510.0,967.0,484.0,5.0754
8_6,4096,364700.0,-118.41,34.15,24.0,3891.0,866.0,1568.0,830.0,4.1656
2_8,4097,424000.0,-118.41,34.15,46.0,1628.0,259.0,500.0,258.0,6.083
3_5,4098,295200.0,-118.36,34.14,30.0,1376.0,317.0,629.0,320.0,3.6823
9_5,4099,197900.0,-118.37,34.14,8.0,4382.0,1560.0,2138.0,1411.0,3.5714
9_5,4100,367700.0,-118.37,34.14,21.0,4670.0,1161.0,1914.0,1094.0,3.7986
1_9,4101,386700.0,-118.38,34.14,42.0,1253.0,225.0,492.0,224.0,7.7112
9_8,4102,309200.0,-118.39,34.14,19.0,5076.0,1034.0,2021.0,960.0,5.5683
7_3,4103,373500.0,-118.39,34.15,36.0,2696.0,713.0,905.0,659.0,3.1146
2_6,4104,385900.0,-118.35,34.13,39.0,1610.0,278.0,511.0,278.0,4.3333
7_6,4105,409600.0,-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415
9_9,4106,495600.0,-118.36,34.13,36.0,6871.0,1180.0,2216.0,1130.0,8.0499
6_4,4107,396400.0,-118.37,34.14,23.0,1883.0,512.0,774.0,478.0,3.5096
7_9,4108,500001.0,-118.37,34.13,28.0,4287.0,627.0,1498.0,615.0,8.5677
8_9,4109,500001.0,-118.39,34.14,34.0,4624.0,781.0,1572.0,719.0,6.5533
4_8,4110,483800.0,-118.38,34.14,40.0,1965.0,354.0,666.0,357.0,6.0876
9_9,4111,500001.0,-118.4,34.13,32.0,8262.0,1156.0,2712.0,1125.0,10.5575
2_8,4112,399300.0,-118.4,34.14,52.0,1695.0,281.0,595.0,264.0,6.0678
0_8,4113,360700.0,-118.4,34.14,45.0,417.0,89.0,187.0,88.0,5.1377
0_8,4114,497600.0,-118.41,34.14,33.0,778.0,143.0,258.0,130.0,5.738
8_6,4115,500001.0,-118.42,34.14,27.0,3990.0,892.0,1417.0,800.0,4.0439
6_9,4116,500001.0,-118.42,34.13,38.0,3830.0,518.0,1292.0,516.0,12.7823
4_8,4117,274600.0,-118.22,34.14,52.0,2298.0,406.0,1203.0,387.0,5.5291
1_5,4118,247700.0,-118.22,34.14,52.0,1388.0,271.0,735.0,239.0,3.7404
7_8,4119,293900.0,-118.2,34.14,52.0,3800.0,646.0,1842.0,620.0,5.5524
5_5,4120,257900.0,-118.19,34.14,46.0,2387.0,488.0,1181.0,456.0,3.6058
2_8,4121,291500.0,-118.19,34.14,38.0,1826.0,300.0,793.0,297.0,5.2962
0_2,4122,175000.0,-118.23,34.14,39.0,277.0,89.0,182.0,91.0,2.3958
7_8,4123,258100.0,-118.22,34.14,50.0,3657.0,708.0,1725.0,644.0,5.5456
6_8,4124,272400.0,-118.22,34.13,35.0,2983.0,526.0,1614.0,543.0,5.7794
4_6,4125,204200.0,-118.2,34.14,52.0,2090.0,466.0,1219.0,390.0,4.0909
4_4,4126,186500.0,-118.21,34.14,44.0,1681.0,407.0,1105.0,387.0,3.2222
7_1,4127,189800.0,-118.21,34.14,25.0,1908.0,628.0,1412.0,588.0,2.2267
4_5,4128,217000.0,-118.2,34.14,51.0,1941.0,378.0,1012.0,371.0,3.9375
6_6,4129,209200.0,-118.19,34.14,47.0,2525.0,523.0,1514.0,498.0,4.3359
5_5,4130,180400.0,-118.19,34.13,52.0,2012.0,458.0,1314.0,434.0,3.925
5_5,4131,193600.0,-118.2,34.13,52.0,2035.0,459.0,2589.0,438.0,3.5349
7_4,4132,214200.0,-118.21,34.13,52.0,2465.0,611.0,1433.0,570.0,3.25
4_2,4133,173800.0,-118.22,34.13,47.0,1585.0,420.0,949.0,366.0,2.7098
0_4,4134,178100.0,-118.22,34.13,52.0,791.0,174.0,501.0,162.0,3.3542
5_4,4135,182100.0,-118.18,34.13,52.0,2228.0,475.0,1311.0,452.0,3.5341
2_1,4136,165100.0,-118.18,34.12,52.0,1081.0,311.0,904.0,283.0,1.9219
5_6,4137,167900.0,-118.18,34.12,45.0,2397.0,488.0,1569.0,471.0,4.21
7_3,4138,169200.0,-118.17,34.12,35.0,2568.0,672.0,1696.0,605.0,2.9154
7_2,4139,173400.0,-118.18,34.12,29.0,2640.0,737.0,1795.0,655.0,2.369
8_5,4140,232000.0,-118.17,34.12,30.0,3376.0,720.0,1990.0,725.0,3.7813
2_3,4141,198000.0,-118.19,34.13,50.0,1309.0,302.0,883.0,293.0,3.1287
0_6,4142,162500.0,-118.19,34.12,52.0,679.0,132.0,483.0,163.0,4.2344
7_1,4143,146400.0,-118.19,34.12,41.0,2591.0,682.0,2366.0,583.0,2.3071
2_6,4144,170600.0,-118.19,34.12,44.0,1219.0,324.0,1036.0,282.0,4.0417
8_2,4145,172100.0,-118.19,34.12,36.0,2833.0,720.0,2148.0,709.0,2.7012
8_6,4146,196400.0,-118.2,34.13,30.0,3369.0,824.0,2032.0,795.0,4.0052
7_4,4147,173600.0,-118.2,34.13,50.0,2929.0,588.0,1931.0,574.0,3.3438
4_4,4148,167600.0,-118.2,34.12,52.0,1580.0,426.0,1462.0,406.0,3.3326
5_3,4149,162000.0,-118.2,34.12,41.0,1908.0,503.0,1557.0,453.0,2.9194
3_4,4150,173900.0,-118.21,34.12,52.0,1590.0,360.0,1127.0,321.0,3.4625
6_5,4151,175800.0,-118.21,34.12,41.0,1904.0,514.0,1666.0,498.0,3.6845
4_2,4152,190000.0,-118.21,34.12,52.0,1301.0,389.0,1189.0,361.0,2.5139
1_6,4153,171300.0,-118.2,34.11,52.0,678.0,173.0,791.0,186.0,4.0625
9_2,4154,162900.0,-118.2,34.11,46.0,3659.0,1068.0,4153.0,993.0,2.5211
6_3,4155,156400.0,-118.2,34.11,52.0,1901.0,525.0,1856.0,480.0,3.0
4_3,4156,155600.0,-118.2,34.12,44.0,1565.0,398.0,1500.0,407.0,2.8125
8_3,4157,176900.0,-118.19,34.12,46.0,3387.0,820.0,2833.0,813.0,2.987
3_1,4158,150000.0,-118.19,34.11,40.0,1266.0,348.0,1032.0,315.0,2.1667
8_2,4159,167700.0,-118.19,34.12,35.0,2524.0,749.0,2487.0,679.0,2.4932
2_2,4160,183800.0,-118.18,34.11,33.0,1523.0,391.0,753.0,298.0,2.6591
3_2,4161,152200.0,-118.18,34.11,44.0,1346.0,398.0,1204.0,344.0,2.3984
3_1,4162,169300.0,-118.19,34.11,38.0,1158.0,309.0,1051.0,322.0,2.286
5_4,4163,143800.0,-118.19,34.11,26.0,1638.0,457.0,1155.0,437.0,3.4227
4_4,4164,153900.0,-118.19,34.1,42.0,1577.0,379.0,1317.0,378.0,3.2121
6_1,4165,185700.0,-118.2,34.11,36.0,1441.0,534.0,1809.0,500.0,2.1793
6_1,4166,166300.0,-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355
9_1,4167,154500.0,-118.2,34.1,30.0,3643.0,1197.0,4336.0,1163.0,2.07
6_6,4168,228200.0,-118.21,34.11,32.0,2759.0,499.0,1661.0,533.0,4.3812
3_8,4169,218300.0,-118.21,34.1,40.0,1684.0,316.0,795.0,330.0,5.2723
9_3,4170,186800.0,-118.21,34.1,47.0,5077.0,1271.0,3348.0,1106.0,3.0377
8_6,4171,252100.0,-118.22,34.1,35.0,4003.0,788.0,2785.0,764.0,4.1213
1_2,4172,143800.0,-118.23,34.1,38.0,1051.0,249.0,799.0,229.0,2.712
6_1,4173,152900.0,-118.23,34.1,46.0,2483.0,587.0,2121.0,553.0,2.2788
6_5,4174,241700.0,-118.21,34.1,36.0,2000.0,533.0,1234.0,535.0,3.7437
4_3,4175,148200.0,-118.21,34.09,34.0,1660.0,412.0,1678.0,382.0,2.7708
3_6,4176,196600.0,-118.22,34.1,33.0,1903.0,386.0,1187.0,340.0,4.0469
5_1,4177,157000.0,-118.23,34.1,41.0,1353.0,379.0,1536.0,416.0,2.1687
5_2,4178,149700.0,-118.22,34.09,42.0,1706.0,488.0,1941.0,447.0,2.5213
5_2,4179,138900.0,-118.22,34.09,36.0,1427.0,415.0,1835.0,410.0,2.48
1_3,4180,165000.0,-118.22,34.09,45.0,1072.0,275.0,996.0,243.0,2.8194
0_1,4181,181300.0,-118.23,34.09,41.0,438.0,201.0,690.0,161.0,2.0476
2_7,4182,244400.0,-118.23,34.13,47.0,1162.0,235.0,781.0,268.0,4.6528
0_5,4183,212500.0,-118.23,34.13,48.0,737.0,166.0,462.0,131.0,3.5893
6_7,4184,205800.0,-118.22,34.13,40.0,2749.0,580.0,1375.0,511.0,4.825
0_7,4185,185800.0,-118.23,34.13,34.0,609.0,149.0,407.0,145.0,4.5766
2_6,4186,214800.0,-118.23,34.13,48.0,1308.0,286.0,835.0,294.0,4.2891
5_3,4187,244500.0,-118.23,34.13,37.0,1799.0,426.0,1088.0,417.0,2.975
9_3,4188,185400.0,-118.22,34.12,28.0,3306.0,1025.0,2670.0,942.0,3.0919
5_5,4189,170500.0,-118.21,34.12,35.0,1937.0,439.0,1523.0,412.0,3.5638
7_8,4190,220900.0,-118.22,34.11,36.0,2870.0,529.0,1371.0,565.0,5.2083
2_8,4191,240800.0,-118.22,34.12,37.0,1298.0,242.0,750.0,255.0,5.2049
4_1,4192,183800.0,-118.23,34.12,28.0,1546.0,465.0,974.0,408.0,2.2843
2_4,4193,204200.0,-118.24,34.12,41.0,1213.0,301.0,801.0,300.0,3.1806
6_7,4194,221100.0,-118.23,34.12,32.0,2094.0,491.0,1413.0,479.0,4.5089
1_8,4195,223500.0,-118.23,34.11,31.0,1021.0,191.0,495.0,191.0,5.5051
9_4,4196,187100.0,-118.23,34.11,35.0,4148.0,971.0,3220.0,892.0,3.3389
3_3,4197,153100.0,-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889
8_2,4198,168800.0,-118.24,34.12,29.0,2904.0,892.0,3320.0,765.0,2.6111
0_0,4199,154200.0,-118.24,34.12,34.0,80.0,26.0,125.0,35.0,0.8907
5_3,4200,178800.0,-118.24,34.11,50.0,2141.0,451.0,1777.0,426.0,2.7679
3_1,4201,176700.0,-118.24,34.11,39.0,1148.0,348.0,1161.0,333.0,2.2167
7_3,4202,156000.0,-118.23,34.11,33.0,2612.0,646.0,2496.0,606.0,3.133
7_3,4203,214000.0,-118.26,34.12,45.0,2839.0,698.0,1768.0,653.0,3.1306
6_5,4204,210900.0,-118.26,34.11,47.0,2183.0,510.0,1445.0,503.0,3.6667
6_3,4205,217800.0,-118.25,34.11,43.0,2230.0,583.0,1667.0,543.0,2.8667
7_3,4206,208900.0,-118.25,34.11,43.0,2222.0,635.0,1817.0,606.0,2.7466
3_3,4207,156300.0,-118.25,34.11,39.0,1415.0,369.0,1467.0,351.0,3.015
5_4,4208,141300.0,-118.24,34.1,42.0,1525.0,456.0,1688.0,432.0,3.1691
0_4,4209,170000.0,-118.25,34.11,52.0,125.0,42.0,99.0,40.0,3.4375
0_2,4210,164300.0,-118.25,34.1,42.0,598.0,147.0,312.0,144.0,2.625
8_5,4211,277300.0,-118.25,34.1,42.0,4198.0,956.0,1935.0,878.0,3.7184
3_5,4212,270700.0,-118.26,34.11,52.0,1740.0,402.0,749.0,335.0,3.5673
9_3,4213,204500.0,-118.27,34.14,29.0,3768.0,1211.0,2320.0,1030.0,2.7685
5_1,4214,208900.0,-118.27,34.13,47.0,1375.0,359.0,1512.0,418.0,2.1071
5_3,4215,230300.0,-118.27,34.13,46.0,1613.0,396.0,966.0,416.0,2.9392
6_3,4216,276600.0,-118.27,34.11,36.0,1832.0,539.0,934.0,486.0,3.0521
8_6,4217,352600.0,-118.27,34.11,39.0,3825.0,916.0,1378.0,746.0,4.4094
9_5,4218,495600.0,-118.28,34.11,38.0,4453.0,1156.0,1830.0,1099.0,3.6181
3_4,4219,438300.0,-118.28,34.11,45.0,1607.0,331.0,633.0,332.0,3.1445
3_9,4220,500001.0,-118.28,34.12,50.0,2384.0,312.0,836.0,337.0,12.8763
6_2,4221,209100.0,-118.26,34.12,52.0,1942.0,476.0,1375.0,477.0,2.7348
6_5,4222,238200.0,-118.26,34.12,52.0,2290.0,520.0,1278.0,485.0,3.8393
5_5,4223,230600.0,-118.27,34.12,50.0,2037.0,440.0,1089.0,417.0,3.575
7_8,4224,500001.0,-118.29,34.11,30.0,2774.0,570.0,1076.0,580.0,5.296
8_3,4225,264300.0,-118.29,34.11,40.0,2681.0,737.0,1144.0,669.0,3.0461
6_3,4226,254200.0,-118.29,34.1,39.0,2196.0,582.0,1165.0,538.0,2.9417
5_4,4227,265500.0,-118.29,34.1,43.0,1711.0,443.0,1190.0,429.0,3.5172
9_2,4228,266700.0,-118.29,34.11,24.0,3696.0,1125.0,1685.0,1031.0,2.3789
4_9,4229,500001.0,-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591
2_4,4230,436400.0,-118.29,34.11,48.0,1448.0,295.0,681.0,287.0,3.2333
7_5,4231,391900.0,-118.3,34.11,52.0,3136.0,675.0,1213.0,606.0,3.5806
9_1,4232,283300.0,-118.3,34.1,37.0,5305.0,1980.0,3895.0,1874.0,2.0672
1_9,4233,500001.0,-118.3,34.11,25.0,1590.0,218.0,568.0,206.0,8.4389
1_9,4234,500001.0,-118.3,34.11,52.0,1954.0,245.0,645.0,237.0,6.9391
2_8,4235,433300.0,-118.31,34.11,52.0,1875.0,303.0,735.0,293.0,5.8659
6_9,4236,500001.0,-118.31,34.12,39.0,3895.0,561.0,1271.0,536.0,8.0073
5_9,4237,498700.0,-118.31,34.13,40.0,2822.0,443.0,907.0,414.0,7.2692
8_6,4238,393500.0,-118.32,34.12,52.0,3410.0,800.0,1218.0,783.0,4.15
6_6,4239,434400.0,-118.32,34.11,42.0,2462.0,543.0,857.0,482.0,4.0833
9_4,4240,435700.0,-118.32,34.11,33.0,5135.0,1450.0,2404.0,1292.0,3.2462
9_2,4241,410700.0,-118.32,34.11,48.0,4472.0,1579.0,2796.0,1397.0,2.3974
9_1,4242,438300.0,-118.33,34.11,38.0,3495.0,1100.0,1939.0,994.0,2.2148
5_3,4243,342900.0,-118.33,34.11,48.0,1601.0,464.0,784.0,461.0,3.0642
5_9,4244,430200.0,-118.33,34.11,37.0,2330.0,434.0,846.0,457.0,8.2335
2_6,4245,500001.0,-118.32,34.13,34.0,1856.0,273.0,540.0,264.0,4.0833
4_8,4246,500001.0,-118.33,34.12,23.0,1894.0,416.0,769.0,392.0,6.0352
5_9,4247,500001.0,-118.34,34.13,45.0,2375.0,417.0,751.0,410.0,6.6739
9_6,4248,500001.0,-118.32,34.14,23.0,4574.0,1423.0,1624.0,995.0,4.0965
9_5,4249,500001.0,-118.34,34.11,40.0,5485.0,1242.0,2034.0,1133.0,3.6974
9_4,4250,364500.0,-118.35,34.1,26.0,3977.0,1050.0,1720.0,935.0,3.358
2_3,4251,405100.0,-118.36,34.1,52.0,1295.0,281.0,578.0,273.0,2.976
1_3,4252,500001.0,-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179
9_3,4253,225000.0,-118.35,34.1,18.0,7432.0,2793.0,3596.0,2270.0,2.8036
9_2,4254,372200.0,-118.35,34.1,16.0,2930.0,1038.0,1648.0,980.0,2.6458
8_5,4255,436400.0,-118.35,34.1,20.0,2745.0,782.0,1161.0,739.0,3.9044
9_1,4256,250000.0,-118.35,34.1,18.0,4109.0,1301.0,2103.0,1116.0,2.325
9_0,4257,237500.0,-118.35,34.1,24.0,5477.0,1803.0,2863.0,1755.0,1.845
3_6,4258,468800.0,-118.34,34.11,51.0,937.0,348.0,527.0,333.0,4.3571
9_0,4259,500001.0,-118.34,34.1,29.0,3193.0,1452.0,2039.0,1265.0,1.8209
8_0,4260,325000.0,-118.34,34.1,24.0,1996.0,791.0,1215.0,672.0,1.5429
8_2,4261,232100.0,-118.34,34.1,28.0,2223.0,752.0,1271.0,684.0,2.5434
9_0,4262,187500.0,-118.33,34.1,30.0,5293.0,2446.0,4123.0,2127.0,1.51
9_0,4263,333300.0,-118.33,34.1,43.0,2732.0,1646.0,3049.0,1429.0,1.3157
9_0,4264,350000.0,-118.31,34.1,40.0,4984.0,2158.0,4828.0,2028.0,1.6903
7_0,4265,450000.0,-118.32,34.1,28.0,1759.0,716.0,1463.0,620.0,1.7306
9_1,4266,340000.0,-118.3,34.1,35.0,7517.0,2961.0,5899.0,2769.0,1.9354
9_0,4267,262500.0,-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,1.6112
8_0,4268,250000.0,-118.31,34.1,36.0,2288.0,1033.0,3030.0,890.0,1.5328
2_0,4269,350000.0,-118.31,34.1,33.0,766.0,347.0,918.0,305.0,1.705
6_0,4270,237500.0,-118.33,34.1,48.0,1116.0,524.0,1610.0,483.0,1.625
7_1,4271,237500.0,-118.33,34.1,45.0,1913.0,696.0,1552.0,611.0,2.0888
7_0,4272,193800.0,-118.32,34.1,43.0,1615.0,734.0,1460.0,644.0,1.4005
9_0,4273,162500.0,-118.32,34.09,34.0,2473.0,1171.0,2655.0,1083.0,1.6331
7_1,4274,200000.0,-118.33,34.09,30.0,1679.0,682.0,1445.0,579.0,2.1403
2_1,4275,250000.0,-118.33,34.1,29.0,732.0,288.0,691.0,278.0,2.1866
0_0,4276,67500.0,-118.31,34.1,34.0,399.0,141.0,482.0,134.0,1.625
8_0,4277,211100.0,-118.31,34.09,34.0,2065.0,839.0,2626.0,775.0,1.8214
2_0,4278,100000.0,-118.31,34.09,28.0,720.0,267.0,891.0,265.0,1.8977
3_0,4279,193800.0,-118.31,34.09,37.0,773.0,314.0,835.0,312.0,1.8576
1_1,4280,250000.0,-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341
0_2,4281,175000.0,-118.32,34.09,27.0,210.0,98.0,332.0,112.0,2.5556
7_0,4282,221900.0,-118.32,34.1,36.0,1655.0,690.0,1957.0,633.0,1.7325
7_1,4283,225000.0,-118.32,34.09,34.0,1478.0,675.0,1976.0,653.0,2.0557
1_0,4284,200000.0,-118.32,34.1,31.0,622.0,229.0,597.0,227.0,1.5284
8_0,4285,137500.0,-118.32,34.1,30.0,2193.0,965.0,2197.0,836.0,1.8277
2_1,4286,206300.0,-118.32,34.1,52.0,786.0,270.0,756.0,273.0,2.2311
9_0,4287,166700.0,-118.3,34.1,29.0,3403.0,1367.0,3432.0,1174.0,1.7083
9_0,4288,218800.0,-118.3,34.09,40.0,3058.0,1215.0,3953.0,1223.0,1.8156
4_0,4289,216700.0,-118.31,34.09,36.0,787.0,420.0,1506.0,360.0,1.2412
8_0,4290,250000.0,-118.3,34.1,38.0,2067.0,914.0,2717.0,853.0,1.7641
8_1,4291,203300.0,-118.3,34.1,36.0,2284.0,899.0,1964.0,839.0,1.9297
9_0,4292,187500.0,-118.29,34.09,34.0,2716.0,1114.0,2991.0,1021.0,1.7514
9_1,4293,230400.0,-118.3,34.09,36.0,2332.0,993.0,3155.0,927.0,2.2612
2_2,4294,162500.0,-118.29,34.1,39.0,631.0,298.0,744.0,274.0,2.7054
8_1,4295,172500.0,-118.29,34.09,29.0,2240.0,792.0,2254.0,739.0,2.3317
1_3,4296,175000.0,-118.28,34.09,38.0,790.0,275.0,664.0,194.0,3.0357
7_1,4297,225000.0,-118.29,34.09,43.0,1583.0,658.0,1941.0,614.0,1.9835
7_1,4298,112500.0,-118.29,34.09,28.0,1562.0,648.0,1974.0,597.0,1.9766
9_1,4299,158300.0,-118.29,34.09,35.0,2198.0,998.0,3441.0,912.0,2.0467
9_1,4300,198400.0,-118.29,34.09,35.0,2624.0,1116.0,3548.0,1008.0,2.0132
0_0,4301,262500.0,-118.29,34.09,39.0,336.0,173.0,586.0,151.0,1.8056
3_1,4302,261600.0,-118.29,34.09,52.0,1272.0,322.0,984.0,353.0,1.9063
9_1,4303,253300.0,-118.3,34.09,29.0,3245.0,1190.0,3906.0,1102.0,2.1927
8_0,4304,205600.0,-118.3,34.09,25.0,2345.0,852.0,2860.0,862.0,1.4497
7_1,4305,226700.0,-118.3,34.09,32.0,2202.0,674.0,2178.0,635.0,2.0307
8_1,4306,187500.0,-118.31,34.09,36.0,2517.0,842.0,2446.0,689.0,2.1524
9_1,4307,240600.0,-118.31,34.09,30.0,3165.0,1263.0,3678.0,1141.0,2.0
8_0,4308,218200.0,-118.31,34.09,42.0,1951.0,846.0,2500.0,813.0,1.5195
8_0,4309,208800.0,-118.32,34.09,44.0,2666.0,830.0,2297.0,726.0,1.676
8_1,4310,212500.0,-118.32,34.09,30.0,1871.0,766.0,2595.0,819.0,2.0044
8_0,4311,218800.0,-118.32,34.09,28.0,2173.0,819.0,2548.0,763.0,1.879
0_5,4312,200000.0,-118.33,34.09,36.0,654.0,186.0,416.0,138.0,3.6953
0_0,4313,165000.0,-118.33,34.09,36.0,561.0,180.0,340.0,127.0,1.4375
6_1,4314,220000.0,-118.33,34.09,40.0,2004.0,687.0,1514.0,542.0,1.9911
8_2,4315,204700.0,-118.34,34.09,5.0,2665.0,954.0,1733.0,766.0,2.3568
8_1,4316,210000.0,-118.34,34.09,14.0,3032.0,999.0,1691.0,841.0,2.2
8_3,4317,346700.0,-118.34,34.08,50.0,3457.0,854.0,1584.0,841.0,3.1078
5_4,4318,321600.0,-118.34,34.09,52.0,1731.0,502.0,849.0,466.0,3.2946
0_9,4319,500001.0,-118.34,34.08,52.0,1430.0,186.0,547.0,178.0,10.3661
6_3,4320,280600.0,-118.35,34.09,47.0,1800.0,546.0,921.0,478.0,2.8021
1_5,4321,395700.0,-118.35,34.08,52.0,1003.0,200.0,514.0,204.0,3.8472
4_5,4322,342000.0,-118.35,34.08,52.0,2088.0,388.0,908.0,375.0,3.8141
7_2,4323,315800.0,-118.35,34.09,42.0,2210.0,643.0,1228.0,605.0,2.5982
3_7,4324,333900.0,-118.35,34.08,52.0,1710.0,350.0,727.0,355.0,4.5833
5_4,4325,304800.0,-118.36,34.08,52.0,1965.0,480.0,794.0,451.0,3.2824
1_3,4326,380400.0,-118.32,34.08,52.0,1164.0,257.0,575.0,251.0,3.125
5_4,4327,500001.0,-118.33,34.08,52.0,1777.0,454.0,671.0,439.0,3.5083
8_4,4328,442900.0,-118.33,34.08,50.0,2989.0,832.0,1345.0,775.0,3.2426
5_1,4329,254500.0,-118.31,34.08,30.0,1390.0,457.0,1460.0,423.0,2.2422
8_0,4330,287500.0,-118.31,34.08,31.0,2275.0,823.0,2189.0,720.0,1.7542
6_2,4331,358100.0,-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196
5_3,4332,220000.0,-118.31,34.08,23.0,1443.0,521.0,1264.0,450.0,2.7543
2_4,4333,330300.0,-118.32,34.08,52.0,1137.0,304.0,754.0,297.0,3.37
5_6,4334,380300.0,-118.32,34.08,52.0,2370.0,473.0,1053.0,434.0,4.1429
9_0,4335,247500.0,-118.3,34.08,34.0,2501.0,1047.0,3326.0,970.0,1.8771
5_1,4336,205600.0,-118.3,34.08,36.0,1276.0,503.0,1502.0,450.0,2.1766
6_3,4337,251100.0,-118.31,34.08,27.0,1514.0,510.0,1603.0,518.0,2.8971
6_2,4338,227100.0,-118.31,34.08,26.0,1609.0,534.0,1868.0,497.0,2.7038
0_0,4339,210000.0,-118.29,34.08,34.0,479.0,182.0,557.0,170.0,1.525
8_0,4340,212500.0,-118.29,34.08,23.0,1864.0,937.0,2795.0,858.0,1.8495
7_0,4341,225000.0,-118.3,34.08,34.0,1562.0,651.0,1774.0,559.0,1.5685
9_2,4342,258300.0,-118.3,34.08,32.0,2880.0,1063.0,3646.0,1028.0,2.3846
8_2,4343,173900.0,-118.29,34.08,25.0,2459.0,823.0,2635.0,763.0,2.4
0_1,4344,137500.0,-118.29,34.08,38.0,380.0,130.0,445.0,140.0,1.9286
4_9,4345,500001.0,-118.37,34.12,34.0,2821.0,399.0,843.0,391.0,11.615
7_9,4346,500001.0,-118.36,34.12,26.0,3902.0,610.0,1468.0,632.0,8.5136
9_6,4347,500001.0,-118.35,34.11,33.0,7478.0,1678.0,2701.0,1500.0,4.1717
7_9,4348,500001.0,-118.36,34.11,35.0,3946.0,695.0,1361.0,620.0,6.5195
6_9,4349,416700.0,-118.38,34.11,38.0,2601.0,523.0,870.0,474.0,7.1134
9_9,4350,500001.0,-118.37,34.11,42.0,5518.0,979.0,1863.0,957.0,8.5842
